,n,Labels,comment_text
4248,25.0,0,de verkar han varit inne på hans facebook  de vet i alla fall mycket om hans facebook  så förmodligen för de på ett namn    men
4250,23.0,0,har försökt söka i tråden men har inte hittat svar     nån som vet ålder  kön och namn på samtliga offer som är avlidna
4251,10.0,0,för expressen är ju att lita på     vänta på fakta
4252,,1,vad är motivet varit i tidigare insatser mot folkmassor utförda av muslimer känns som detta är sex
4253,59.0,0,så blir det ju under dessa extraordinära händelser    polisen håller tyst pga sekretess och för att de kanske försöker gripa fler medgärningsmän  samtidigt som alla medier vill vara först med scoop  och andra medier vill gärna spinna detta till en politisk fördel    man ska ta all media med en nypa salt alltid  alla har en agenda  politisk eller ekonomisk
4254,,1,han jobbade flera byggjobb för att kunna skicka blod till samma fru och barn nu sitter han bakom d och bom för ett mordförsök och orkade inte skicka mer pengar till sin fru och sina barn detta är det ljusa i denna historia han har skapat ett helvete för sig själv för absolut ingenting han religion blir ännu mer hatad hans barn och fru får inga mer pengar eftersom han fick inte med sig för många andra plus om musslan inte dog i dådet ingen martyrdöd
4255,,1,hoppas att skadade och eventuella döda på miljöpartister dem förtjänar dem
4256,27.0,0,att jag skrev att det på sjukhusens  intranätet står  döda igår är sammanlagda antalet  inte bara från terrordådet  folk dör av annat också varje dag och minut
4258,,1,inte så konstigt svenska etablissemanget är bättre på tt skydda sig själva än befolkningen vid exempel fänriken mattias flink sköt ihjäl sju pers släpptes efter år leif axmyr i allan larsson socialdemokratisk finansminister son satt inne i år lars tingström dödliga bombdåd mot skatteverket s a Varför om svensk åklagarvilla i London dog i fängelset av cancer tldr vill du inte ett kortare straff mörda en vanlig slusk
4259,,1,polisen kommer inte hitta gärningsman gärningsmän tyvärr är de totalt inkompetent ett väldigt palme
4260,,1,finns du på riktigt med den åsikten stackare som vänder sig hit och beter sig om jobbiga rasister de och några vill rasister tillbaka till ämnet dådet känns inte helt långtidsplanerat kan förstås ha varit ett impulsivt påhitt som eskalerade till oproportionella nivåer när idioten väl kom påbörjat bygget att personen i fråga har en iq lägre än snittet är det inget tvivel om sådär beter sig inte en normal människa
4261,,1,gör oss alla god tjänst och sluta tänka
4262,,1,vad tänker du folk ska göra beväpna sig och hacka ner varenda person man ser som ser ut att kunna härstamma från muslimska 😉
4263,,1,som sagt du saknar kunskaper om läget muslimer dödar kristna i högre utsträckning än vad kristna dödar muslimer att sedan muslimer dödar andra muslimer är en helt ny femma eftersom vi snackar just om förföljelse pga religiös inriktning och då är kristna värst drabbade i hela världen inte på islam mö men också i andra länder som kommunist där men vi kan skriva under på att islam inte är en normal religion den orsakar både skada för kristna och andra muslimer men gynnar andra religiösa minoriteter islam är en terrorideologi som hatar och jämställda relationen mellan man kvinna värderingar inga av källorna från där du påstår inte för att det skulle vara mindre rätt fria tider är mer sanningsenliga med svensk ddr media varsågod och presentera dina källor på att muslimer är mest hatade går kristna gå fel lägg dig igen du är uppenbarligen inte uppdaterad om läget
4264,19.0,0,märkligt att löfven så tydligt pratar om det som att det är en terrorattack  kan ju vara ett psykfall
4265,26.0,0,ingen ska kunna komma i efterhand och säga att han inte blivit rättvist behandlad  han kommer att bli slaktad i en svensk domstol i alla fall
4266,16.0,0,aldrig varit en taliban de är från afghanistan det är isis annars de är från syrien
4267,25.0,0,på närbilder av samma område ser det ut som att det ligger två lik under filtarna i mitten  kan dock vara en synvilla pga teleobjektiv
4268,,1,Du sa det då och jag säger det nu som är en idiot som hänger ut nån som du dragit fram namnen på ur arslet fb lastbil har kört sönder i folkmassa i stockholm
4269,10.0,1,i så fall ska varenda lastbilschaufför straffas  tänker du öht
4271,24.0,0,fast nu är det många som är allvarligt skadade också  finns risk att siffran stiger     skadade   som var allvarligt   barn som är skadade också
4272,,1,Att svt intervjuar vänsterextremister i stockholm det kom som ett brev på posten intressant att man direkt tänkte på muslimer när terroristattacken begicks och hörde på offren
4273,6.0,0,nej det var ev i lastbilen
4274,,1,nja nu sprider du fake news igen men de handlar snarare om att på framförallt äldre eller dåligt servade lastbilar så verkar det krävas att en lastbil står på tomgång för att inte förlora batteriet det är liksom inte en slang som använts och så mycket kräm behövs inte för att manövrera lemmen om det fanns ett regelverk inte säger att man inte bör lämna nycklarna i tändningen men det fordras fyra i tändningen till att manövrera liften hur tycker du att det går ihop
4275,28.0,0,ja  det är fan sant  jag trodde att det skulle ske men inte idag nu när påsken är inpå knuten  men aja någon gång måste det väl hända
4277,,1,svt stockholm nyheter visade igår artikel om på vilka gator i stan gick mest folk på det är så sjukt för att vi pojkvän nämnde då att snart kommer hända det de visade ganska nyss information till idioterna ja och de hände tydligen det är den mest folk går på tack fyfan
4278,,1,allt följer tillgången och efterfrågans förändring vad gäller islams terrorism så är uppenbarligen tillgången hos muslimer en betydligt viktigare faktor än efterfrågan avseende muslimer annars den mycket riktigt polen attackerats som utgjorde ett av de tre länderna som aktivt anföll irak trots detta har de inte drabbats av en enda attack eftersom man är i princip muslimfria oj så radikalt tänk efter riktigt noga nu innan du tar detta onödiga steg spoiler eller så och du istället tar sunt förnuft till fånga och lägger en röst på nmr direkt
4279,26.0,1,hahahahahahahahahahaha isis både knarkar och dricker bubben    jag är dock restrektiv med vad som har hänt folk har dött det är det vi är säkra på
4280,,1,vore intressant ett veta mer om var hotet är ifrån den svarta flaggan är muhammeds mitt i krig vilka moskéer vilka personer etc alla och hyser precis samma terrorsympatier och måste kollas upp och lagföras inget mer händer med islamisterna tack
4281,,1,nu får man verkligen hoppas att säpo och vanliga polisen gör ordentliga utredningar mot allehanda moskéer runt om i sverige det lär hittas mycket människor under stenarna som polisen skulle få för sig att vända på dem
4282,,1,hur behöver du sitta och anklaga folk för rasism Medan du själv sitter och säger att folk vill ha en offentlig hängning som om det vore medeltiden är jag allvarligt störd behöver du ringa en mentalanstalt för din skull
4283,5.0,0,polisen brottar ner en kvinna
4284,11.0,0,bra  man måste sätta ner foten i ett sådant här läge
4285,37.0,0,kan vi få en kort sammanfattning av någon vänlig själ    vilket håll kom lastbilen ifrån  och hur fan kunde den hinna svänga in på drottningsgatan och köra på folk  märkte inte folk att det var nåt skumt
4286,18.0,0,fast ygerman förnekar väl alltid att det inte hänt något  enligt honom är det ju lugnt i sverige
4288,,1,vad sjutton hjälper det han fått god sekunder på sig att försvinna och ser ju ut som vilken blatte som helst då får man ju för helv topsa alla blatte det är kört men ändå sd
4289,,1,ledsamt men så var det det här är helt sjukt alla skyller på politikerna men vad i helvete håller säpo på med man har valt att göra politik av det inte längre gå rysslands ärenden där precis anda som man vitpixlade ner människor för att inte gå sd s ärenden fy fan för soc här landet nu gäller det att förneka att vi innehåller någon som helst kännedom mvh
4290,55.0,1,vi har minst  is krigare i sverige  de måste ses som  hjältar  yngre mäns ögon  dessa yngre män kom aldrig ner till kalifatet och är ivriga att göra sitt  världen är i krig mot jihadismen generellt uttryckt  är det rimligt att tänka att det kommer fler attacker  tog det två månader mellan paris och nicesttackerna
4291,4.0,0,toxic riv   saneringsteknik  ab
4292,21.0,0,facebookvänner som hade anhöriga i solna och kista skrev att det var skottlossningar även där  det  sköts  tydligen i hela stockholm
4293,73.0,0,folk ser personer med dragna vapen  civilpoliser  de har någonstans i villervallan uppfattat smällar och sen gör den mänskliga hjärnan resten  antingen direkt eller med tiden  det händer var och varannan gång vid större händelser runt om i världen att folk är stensäkra på händelseförlopp som helt enkelt inte stämmer och även helt felaktiga  minnen  som folk är bergsäkra på kan fabriceras av det mänskliga intellektet utan att man är medveten om det
4295,16.0,0,gå tillbaka till sidorna här ute vid     någon uppdaterade presskonferensen  annars har du live på aftonbladet
4296,65.0,0,så här skulle det kunna vara    bomben i hytten var fjärrstyrd och skulle utlösas av en andra person efter kraschen  via en mobiltelefon som kanske var det mannen på den första bilden polisen gick ut med höll på att fippla med  sedan antingen misslyckades man med att bygga ihop den ordentligt så den inte utlöstes  eller så skakades den om i kraschen och skadade utlösningsmekanismen
4297,,1,nej han ska hållas levande så länge som bara går bättre straff du kan inte överleva om han är död jag hade hellre betalat mer skatt förr att få se honom lida mer
